rot_diff,rmsd
6.8488,10.8636
6.72367,10.2837
6.50539,9.63216
6.20059,8.91553
5.84485,8.14136
5.72305,7.31876
5.53848,6.45914
5.29674,5.57762
5.00517,4.69622
4.67262,3.85087
4.30918,3.10698
3.92589,2.58533
3.54523,2.45177
3.36975,2.76686
3.78437,3.40103
4.19506,4.19844
4.58935,5.06471
4.95527,5.9495
5.28173,6.824
5.5588,7.66964
5.77808,8.47313
5.93292,9.22414
6.04192,9.91425
6.38185,10.5364
6.639,11.0846
6.80557,11.5539
6.8765,11.94
6.84965,12.2396
6.72582,12.45
6.50878,12.5695
6.21526,12.5971
6.07799,12.4943
6.40477,12.3377
6.65374,12.092
6.81736,11.7593
6.89064,11.3426
6.87138,10.8456
6.76015,10.2731
6.56033,9.63067
6.27798,8.92485
5.95757,8.16361
5.87933,7.35657
5.73924,6.51591
5.54154,5.65795
5.29225,4.80646
4.99892,3.99957
4.67046,3.30327
4.31684,2.82869
3.95798,2.71193
3.72851,2.99841
4.11185,3.58602
4.48698,4.34101
4.84251,5.17332
5.16765,6.03124
5.45253,6.88406
5.68851,7.71184
5.86842,8.50032
5.98681,9.23857
6.07282,9.91778
6.4006,10.5306
6.6507,11.0709
6.81552,11.5335
6.89006,11.9142
6.87207,12.2095
6.76208,12.4167
6.56344,12.5342
6.29119,12.5608
6.04607,12.4572
6.3554,12.3021
6.59329,12.059
6.75252,11.7302
6.82827,11.3187
6.81822,10.8283
6.72268,10.2637
6.54456,9.63071
6.28926,8.93619
5.99951,8.18836
5.96174,7.39734
5.86448,6.576
5.71068,5.7417
5.50672,4.91962
5.25739,4.14925
4.96994,3.49573
4.6531,3.06038
4.31649,2.95638
4.03714,3.21899
4.38505,3.76589
4.72133,4.48155
5.03576,5.28108
5.31881,6.11241
5.56188,6.94349
5.75758,7.75319
5.89999,8.52643
5.98478,9.25171
6.04118,9.91983
6.35143,10.5232
6.59035,11.0555
6.75076,11.5114
6.82968,11.8867
6.82277,12.1777
6.73023,12.3819
6.55488,12.4974
6.30204,12.5233
6.04812,12.42
6.39272,12.2667
6.67006,12.0266
6.87171,11.7019
6.99155,11.2958
7.02594,10.812
6.97384,10.2556
6.83683,9.63229
6.61907,8.94919
6.35078,8.21485
6.33539,7.43979
6.25446,6.63752
6.11045,5.82625
5.90775,5.03217
5.65249,4.29549
5.35244,3.67957
5.01669,3.27654
4.65543,3.18211
4.38175,3.42464
4.74875,3.93624
5.0984,4.61618
5.42006,5.38487
5.70399,6.19064
5.94156,7.00053
6.12555,7.79248
6.25039,8.55069
6.31229,9.26317
6.32984,9.92034
6.60402,10.5144
6.80452,11.0388
6.92525,11.4882
6.96256,11.8582
6.9153,12.1452
6.78492,12.3465
6.57537,12.4603
6.29301,12.4856
6.00806,12.3841
6.38297,12.2327
6.69544,11.9957
6.93597,11.6752
7.09728,11.2745
7.17446,10.7975
7.16517,10.2491
7.0697,9.63534
6.89093,8.96346
6.63644,8.24225
6.63683,7.48262
6.56706,6.6986
6.42926,5.90904
6.22761,5.14086
5.96823,4.43441
5.659,3.8508
5.3093,3.47409
4.92974,3.38668
4.6756,3.61217
5.05899,4.0934
5.42013,4.74146
5.74806,5.48185
6.03282,6.26368
6.26577,7.0535
6.43984,7.82854
6.54974,8.57239
6.59215,9.2726
6.56576,9.9193
6.79766,10.5044
6.95539,11.0214
7.03331,11.4646
7.02906,11.8296
6.94275,12.1129
6.77701,12.3116
6.53688,12.4239
6.22963,12.4488
5.93485,12.3505
6.30569,12.2012
6.64736,11.9672
6.92188,11.651
7.12093,11.2556
7.23845,10.785
7.27088,10.2444
7.21724,9.63979
7.07916,8.97855
6.86082,8.26972
6.84294,7.52453
6.78078,6.7574
6.64742,5.98768
6.44691,5.24272
6.18533,4.56264
5.87064,4.00618
5.51237,3.65051
5.12141,3.56799
4.9203,3.77897
5.286,4.2343
5.65588,4.85447
5.9887,5.56949
6.27438,6.32955
6.50424,7.10093
6.6713,7.86033
6.77049,8.59087
6.79881,9.27972
6.75539,9.91674
6.91289,10.4937
7.02676,11.0037
7.06198,11.4413
7.01747,11.8019
6.89459,12.0818
6.69706,12.2783
6.43088,12.3895
6.10413,12.4143
5.81594,12.3203
6.16323,12.173
6.52729,11.9421
6.82987,11.6299
7.06177,11.2395
7.21596,10.7751
7.28776,10.2417
7.27499,9.64548
7.17804,8.994
6.99984,8.29645
6.94748,7.56428
6.88913,6.81223
6.7583,6.06
6.55898,5.33513
6.2972,4.67731
5.98093,4.143
5.61974,3.80371
5.22462,3.72431
5.08865,3.92292
5.4229,4.35644
5.79847,4.95271
6.13469,5.64564
6.42134,6.38649
6.64973,7.14148
6.81291,7.88694
6.90595,8.60561
6.926,9.28433
6.87248,9.91273
6.94621,10.4824
7.01646,10.9864
7.01039,11.4191
6.92816,11.7758
6.77229,12.0529
6.5475,12.2476
6.26061,12.3579
5.92033,12.3829
5.65151,12.2943
5.95991,12.1491
6.33888,11.9211
6.66272,11.6126
6.92161,11.2269
7.10769,10.768
7.2153,10.241
7.24119,9.65225
7.18456,9.00935
7.04714,8.32162
6.94726,7.6007
6.88881,6.86154
6.75855,6.12406
6.56042,5.41584
6.30045,4.77604
5.98652,4.25909
5.62815,3.93202
5.23624,3.85418
5.1747,4.04229
5.46552,4.45779
5.8436,5.03416
6.18159,5.70848
6.46924,6.43303
6.69782,7.17407
6.86038,7.90763
6.95199,8.61617
6.96987,9.28628
6.91348,9.90739
6.89661,10.4709
6.9248,10.9699
6.88009,11.3986
6.76383,11.7522
6.57956,12.0271
6.33286,12.2205
6.03122,12.3303
5.68381,12.3557
5.44653,12.2734
5.70191,12.1302
6.08784,11.9049
6.42552,11.5997
6.7047,11.218
6.9169,10.7638
7.05569,10.2424
7.11686,9.65989
7.09854,9.02413
7.00129,8.34449
6.84229,7.63274
6.77985,6.90396
6.64815,6.17819
6.4512,5.48296
6.19497,4.85689
5.88723,4.35269
5.53734,4.03405
5.15591,3.95644
5.17585,4.13573
5.41257,4.53674
5.78987,5.09718
6.12798,5.75656
6.41662,6.46799
6.64704,7.19779
6.81225,7.92181
6.90722,8.62225
6.92908,9.28552
6.87716,9.90089
6.76559,10.4597
6.75456,10.9548
6.67505,11.3804
6.52948,11.7318
6.32225,12.0052
6.05967,12.1977
5.7497,12.3075
5.40174,12.3335
5.20724,12.2584
5.49177,12.1169
5.78179,11.8939
6.12546,11.5916
6.41762,11.2132
6.64941,10.7629
6.81379,10.2457
6.90578,9.66817
6.92258,9.03789
6.86368,8.36439
6.73087,7.65949
6.56554,6.93835
6.43046,6.22103
6.23462,5.53498
5.98396,4.91832
5.6861,4.42248
5.35007,4.10878
4.98607,4.03018
5.09205,4.2022
5.36117,4.59212
5.63894,5.14058
5.97548,5.78881
6.26509,6.49052
6.49896,7.21204
6.66999,7.92909
6.773,8.62368
6.80486,9.28207
6.7646,9.89342
6.65345,10.4489
6.51092,10.9415
6.4015,11.3652
6.23221,11.7152
6.00818,11.9878
5.73622,12.1802
5.42457,12.2903
5.0827,12.317
4.94091,12.2495
5.26498,12.1097
5.56026,11.8887
5.81779,11.5886
6.06909,11.2127
6.31332,10.7651
6.49694,10.251
6.61436,9.67683
6.66202,9.05023
6.63848,8.38073
6.54446,7.68019
6.3828,6.96377
6.15841,6.25153
5.91726,5.57076
5.67384,4.95922
5.38922,4.46748
5.07202,4.15545
4.73188,4.07474
4.92585,4.24099
5.23991,4.6231
5.52594,5.16353
5.77524,5.80451
6.01923,6.50004
6.25805,7.21643
6.43793,7.92926
6.55341,8.62041
6.601,9.27604
6.57924,9.8852
6.4888,10.4391
6.33241,10.9304
6.11484,11.3533
5.88106,11.7029
5.64688,11.9756
5.37233,12.1683
5.06572,12.2791
4.73637,12.3069
4.65562,12.2472
5.01358,12.1088
5.34577,11.8892
5.64211,11.5907
5.89359,11.2164
6.09259,10.7704
6.23307,10.2581
6.31075,9.68561
6.32478,9.06077
6.33254,8.39304
6.27449,7.69427
6.15238,6.97957
5.96993,6.26894
5.73267,5.58954
5.4478,4.97887
5.12398,4.48709
4.77103,4.17359
4.40106,4.08976
4.68231,4.25168
5.0389,4.62925
5.36895,5.16562
5.66244,5.80333
5.91045,6.49634
6.10546,7.21085
6.24154,7.92232
6.31458,8.61255
6.32367,9.2676
6.32669,9.87648
6.26408,10.4303
6.13774,10.9219
5.9515,11.3452
5.71102,11.6954
5.4236,11.9688
5.09795,12.1624
4.74398,12.2743
4.37327,12.3032
4.67711,12.3169
5.03346,12.1977
5.36342,11.9986
5.65696,11.7215
5.90519,11.3697
6.10056,10.9472
6.23715,10.4591
6.3108,9.91173
6.32211,9.31275
6.32524,8.67168
6.26276,8.00026
6.13658,7.31339
5.95052,6.63037
5.71022,5.97675
5.423,5.38658
5.09755,4.90369
4.74377,4.57879
4.37472,4.45716
4.64406,4.55876
5.00217,4.86678
5.33482,5.33741
5.63194,5.91978
5.88448,6.56916
6.08479,7.25068
6.22679,7.93808
6.30617,8.61157
6.32279,9.25594
6.33173,9.85917
6.27488,10.4116
6.15394,10.9054
5.97259,11.3341
5.73633,11.6925
5.45234,11.9765
5.12924,12.1829
4.77682,12.3094
4.40799,12.3547
5.0309,12.3406
5.39848,12.2371
5.73246,12.0527
6.02271,11.7896
6.26042,11.4506
6.43838,11.0395
6.55118,10.5612
6.59539,10.0218
6.57114,9.42847
6.59479,8.79042
6.54855,8.11877
6.4338,7.42765
6.25404,6.73529
6.01471,6.06585
5.72309,5.45171
5.38802,4.93547
5.01967,4.56841
4.62994,4.40019
4.90957,4.45852
5.28345,4.73338
5.62723,5.1831
5.93047,5.75517
6.18397,6.40212
6.38002,7.08671
6.51268,7.78104
6.57792,8.46422
6.57412,9.12031
6.61922,9.73682
6.59366,10.3037
6.49822,10.8129
6.33581,11.2576
6.11134,11.6325
5.83164,11.9333
5.5052,12.1566
5.14191,12.3
4.75283,12.3619
5.35755,12.3664
5.72894,12.2771
6.05942,12.1061
6.33894,11.8551
6.55904,11.5269
6.71302,11.125
6.79622,10.6542
6.80611,10.1202
6.74238,9.53002
6.77937,8.89225
6.74454,8.21754
6.63796,7.51927
6.46288,6.81468
6.22461,6.12667
5.93037,5.48617
5.58911,4.93474
5.21117,4.52453
4.80804,4.30986
5.09204,4.32665
5.47709,4.57185
5.82886,5.00546
6.13667,5.57244
6.39119,6.22192
6.58469,6.91395
6.71128,7.61888
6.76714,8.31476
6.75057,8.98497
6.83288,9.61661
6.84334,10.1993
6.77904,10.7248
6.64196,11.1862
6.43623,11.5779
6.16812,11.8954
5.84576,12.1352
5.47892,12.2947
5.07876,12.3723
5.64715,12.3935
6.01483,12.3167
6.33436,12.1569
6.59606,11.916
6.79197,11.5963
6.91615,11.2014
6.96484,10.7356
6.93654,10.2045
6.83213,9.61481
6.87336,8.9747
6.84478,8.29431
6.74286,7.58632
6.57071,6.86705
6.33354,6.15822
6.03856,5.48947
5.69471,4.90149
5.31244,4.4475
4.90335,4.18687
5.18595,4.16437
5.5772,4.3843
5.93358,4.80761
6.24428,5.37561
6.49987,6.03312
6.69259,6.73717
6.81658,7.45635
6.8681,8.16772
6.84556,8.85414
6.96625,9.50235
7.01634,10.1018
6.98788,10.6441
6.88174,11.1221
6.70114,11.5302
6.45156,11.8638
6.14057,12.1193
5.77763,12.2938
5.37373,12.3858
5.8909,12.4211
6.24745,12.3545
6.54896,12.2038
6.78626,11.9705
6.95216,11.6569
7.04161,11.2664
7.05191,10.8032
6.98274,10.2725
6.8362,9.68073
6.8739,9.03583
6.84622,8.34739
6.74531,7.62744
6.57424,6.89144
6.3382,6.16001
6.04436,5.46158
5.70162,4.8361
5.32041,4.33799
4.91228,4.03218
5.18844,3.97322
5.58074,4.17331
5.93822,4.59337
6.25002,5.16937
6.50669,5.84088
6.70044,6.56163
6.82538,7.29852
6.87772,8.02784
6.85587,8.73206
7.01526,9.39779
7.1074,10.0144
7.11839,10.5733
7.04788,11.0675
6.89802,11.4912
6.67335,11.8397
6.3807,12.1094
6.02895,12.2973
5.62877,12.4017
6.08139,12.4483
6.41975,12.3896
6.69667,12.2454
6.90376,12.0171
7.03472,11.7071
7.08558,11.3184
7.05479,10.8551
6.9433,10.3223
6.75448,9.72619
6.781,9.07423
6.74883,8.37562
6.64525,7.64179
6.47338,6.88739
6.23845,6.13199
5.9476,5.40287
5.60964,4.73926
5.23483,4.19693
4.83456,3.84696
5.09944,3.75507
5.4876,3.94208
5.84262,4.36732
6.15372,4.95923
6.41146,5.651
6.60801,6.39298
6.7374,7.15066
6.79571,7.89984
6.78117,8.6229
6.97843,9.30648
7.11377,9.93999
7.1666,10.5149
7.13532,11.0242
7.02089,11.4621
6.82676,11.8239
6.55884,12.1058
6.22526,12.3051
5.83615,12.4197
6.21285,12.4744
6.52649,12.4208
6.77303,12.2804
6.94499,12.0545
7.03716,11.7454
7.04672,11.3559
6.9734,10.8901
6.81941,10.3529
6.58944,9.7501
6.59746,9.08903
6.55557,8.37841
6.4457,7.6291
6.27118,6.85499
6.03732,6.07463
5.75121,5.31415
5.42154,4.61205
5.05831,4.02555
4.67255,3.63265
4.92164,3.5122
5.30062,3.69452
5.64971,4.13498
5.95831,4.75147
6.21706,5.46979
6.4181,6.2371
6.55532,7.01801
6.62457,7.78828
6.62373,8.53053
6.85689,9.23161
7.03525,9.88117
7.13106,10.4708
7.14142,10.9936
7.06602,11.4438
6.90713,11.8167
6.66959,12.1087
6.3606,12.3169
5.98955,12.4392
6.30107,12.4984
6.56444,12.4472
6.77571,12.3079
6.90871,12.0817
6.95939,11.7707
6.92622,11.378
6.8102,10.9073
6.61485,10.3633
6.3461,9.75189
6.32885,9.07988
6.27229,8.35569
6.15272,7.58962
5.97379,6.79482
5.74091,5.98885
5.46117,5.19665
5.14305,4.45592
4.79621,3.82536
4.43117,3.39091
4.68038,3.2473
5.02546,3.43547
5.36533,3.90289
5.66972,4.55315
5.92939,5.3039
6.13647,6.09988
6.28467,6.90558
6.36948,7.69734
6.38834,8.45833
6.65431,9.17589
6.87422,9.84001
7.01285,10.4425
7.06599,10.9767
7.03204,11.4369
6.91203,11.8186
6.70958,12.118
6.43087,12.3323
6.08433,12.4595
6.36573,12.5198
6.6096,12.4681
6.77554,12.327
6.85851,12.0978
6.85599,11.7825
6.76804,11.3841
6.59736,10.9062
6.34911,10.3535
6.03185,9.73152
5.98334,9.047
5.9076,8.30794
5.77522,7.52414
5.59022,6.708
5.35823,5.87608
5.08628,5.05208
4.78262,4.27272
4.45647,3.59819
4.11774,3.12363
4.40451,2.96364
4.74732,3.17096
5.0687,3.67883
5.35889,4.37196
5.6091,5.16008
5.81171,5.98688
5.9606,6.81787
6.05122,7.63055
6.08214,8.40905
6.37685,9.14138
6.63557,9.81801
6.81554,10.4311
6.91132,10.9742
6.91999,11.4417
6.84129,11.8293
6.67761,12.1333
6.43391,12.3509
6.1176,12.4802
6.3641,12.5379
6.62728,12.4829
6.80634,12.3373
6.89584,12.1025
6.89307,11.7804
6.79811,11.374
6.61385,10.8868
6.34587,10.3235
6.00231,9.68947
5.898,8.99114
5.76975,8.2362
5.5834,7.43399
5.34463,6.59617
5.06066,5.73827
4.74012,4.88263
4.39275,4.06479
4.04943,3.3462
3.74179,2.8329
4.06231,2.66527
4.44145,2.90862
4.8028,3.47178
5.13539,4.21595
5.42912,5.04474
5.67508,5.90302
5.86581,6.75854
5.9955,7.5906
6.06024,8.38459
6.35935,9.12936
6.62363,9.81595
6.80388,10.4369
6.89464,10.986
6.89314,11.4581
6.79943,11.8486
6.61635,12.1542
6.36965,12.3721
6.08836,12.5004
6.29624,12.5522
6.57442,12.4911
6.76366,12.3384
6.85823,12.0955
6.85524,11.7644
6.75479,11.3479
6.55993,10.8497
6.27657,10.2742
5.91332,9.62675
5.7639,8.91357
5.59439,8.14206
5.36569,7.32106
5.08474,6.46153
4.76008,5.57792
4.40155,4.69107
4.02003,3.83495
3.62712,3.07192
3.31472,2.52106
3.66418,2.35743
4.07481,2.65822
4.47236,3.2918
4.84475,4.09297
5.1807,4.96347
5.46999,5.85214
5.70385,6.73016
5.87518,7.57913
5.97878,8.38591
6.29125,9.14028
6.57059,9.83391
6.7611,10.4598
6.85699,11.0119
6.85534,11.4854
6.75622,11.8759
6.56261,12.18
6.28042,12.3953
5.99749,12.5197
6.1642,12.5621
6.45262,12.4925
6.64881,12.3304
6.7468,12.0772
6.74363,11.735
6.63939,11.3067
6.43725,10.7958
6.14333,10.2068
5.76656,9.54486
5.56981,8.81611
5.35773,8.02762
5.08665,7.18779
4.7648,6.30685
4.40194,5.39812
4.00909,4.48078
3.59817,3.58668
3.18166,2.77838
2.84952,2.19064
3.22221,2.04731
3.65853,2.43219
4.0874,3.14941
4.49581,4.00994
4.87137,4.92048
5.20267,5.83665
5.47965,6.73398
5.69391,7.59662
5.83895,8.41296
6.15904,9.17375
6.44868,9.87124
6.64617,10.4989
6.74554,11.051
6.74376,11.5227
6.64089,11.9102
6.44005,12.2099
6.14734,12.4196
5.84776,12.5375
5.97199,12.5675
6.26558,12.487
6.46526,12.3134
6.56495,12.048
6.56164,11.693
6.45542,11.2512
6.24952,10.7264
5.95018,10.1229
5.56649,9.44585
5.32162,8.70112
5.06696,7.89559
4.75476,7.0372
4.3945,6.1355
3.99711,5.20263
3.57466,4.25585
3.13997,3.32426
2.70623,2.46926
2.36405,1.84449
2.74981,1.74563
3.20524,2.24572
3.65962,3.05445
4.09916,3.97194
4.51053,4.91808
4.88123,5.8573
5.20001,6.76983
5.45719,7.64235
5.64498,8.46469
5.96675,9.22849
6.26158,9.9266
6.46259,10.5528
6.56368,11.1018
6.56178,11.569
6.45696,11.9504
6.25238,12.243
5.95427,12.4445
5.64469,12.5532
5.72545,12.5682
6.01899,12.4749
6.21859,12.2879
6.3182,12.0086
6.31479,11.6394
6.20846,11.1832
6.00244,10.6435
5.70299,10.0249
5.31919,9.33223
5.02688,8.57146
4.73091,7.74916
4.3801,6.87289
3.9851,5.95149
3.5579,4.9959
3.11146,4.02125
2.65934,3.05309
2.21526,2.14932
1.87544,1.48589
2.26132,1.4695
2.7287,2.11559
3.202,3.01437
3.66685,3.98141
4.10914,4.9564
4.51544,5.91311
4.87342,6.83613
5.17222,7.71443
5.40277,8.53908
5.72021,9.30249
6.01499,9.99802
6.21592,10.6198
6.31693,11.1628
6.31494,11.6225
6.21,11.9953
6.00531,12.2783
5.70708,12.4691
5.40228,12.5663
5.43206,12.5642
5.72032,12.4564
5.9163,12.2546
6.01404,11.9604
6.01057,11.5759
5.90601,11.1043
5.70353,10.5493
5.40927,9.91514
5.03216,9.20696
4.69452,8.43047
4.35978,7.59209
3.97404,6.69902
3.54903,5.75946
3.09763,4.78316
2.63355,3.78299
2.17089,2.78003
1.72367,1.82516
1.39238,1.11907
1.77159,1.24701
2.2434,2.05674
2.72844,3.03257
3.21199,4.03773
3.67937,5.03337
4.1164,6.00142
4.5098,6.93004
4.84765,7.80999
5.11967,8.63333
5.42691,9.39309
5.71638,10.083
5.91367,10.6976
6.01278,11.2319
6.01071,11.6817
5.90752,12.0435
5.70634,12.3146
5.41328,12.4927
5.11899,12.5764
5.10073,12.5555
5.37865,12.4321
5.56755,12.2146
5.6617,11.9044
5.65823,11.5042
5.55726,11.0169
5.36185,10.4463
5.07793,9.79678
4.71411,9.07346
4.33465,8.28198
3.96484,7.42864
3.54892,6.52034
3.09952,5.56473
2.63028,4.57049
2.15545,3.54828
1.68943,2.51413
1.24637,1.50707
0.929534,0.75135
1.29548,1.11911
1.76406,2.07703
2.25332,3.10749
2.74841,4.13735
3.23429,5.14499
3.69623,6.11821
4.12019,7.04767
4.49332,7.92533
4.80428,8.74399
5.09574,9.49709
5.37483,10.1787
5.565,10.7835
5.66047,11.3069
5.65834,11.7447
5.55869,12.0935
5.36454,12.3508
5.08178,12.5145
4.80342,12.5834
4.74813,12.5425
5.00436,12.4028
5.18295,12.1688
5.27188,11.8425
5.26847,11.4263
5.1728,10.9233
4.98778,10.3374
4.71903,9.67312
4.37471,8.9355
3.96527,8.13022
3.55808,7.2635
3.11764,6.34208
2.65023,5.37322
2.17005,4.36483
1.69166,3.32576
1.22959,2.26734
0.797869,1.21324
0.500965,0.406648
0.855021,1.12283
1.30524,2.17367
1.79107,3.23304
2.29017,4.27433
2.78741,5.2858
3.26769,6.25847
3.71643,7.18437
4.12001,8.0562
4.46618,8.86715
4.74443,9.61097
5.00071,10.2819
5.1805,10.8749
5.27069,11.3854
5.26854,11.8094
5.17412,12.1438
4.9903,12.3859
4.72265,12.534
4.46515,12.5869
4.4333,12.5255
4.67307,12.3691
4.83281,12.1188
4.90767,11.7764
4.89537,11.3445
4.7963,10.8263
4.61345,10.2259
4.35238,9.5478
4.02426,8.79716
3.64471,7.97973
3.21634,7.10175
2.75217,6.16992
2.26627,5.19144
1.77341,4.1739
1.28853,3.12545
0.826361,2.05533
0.400926,0.978519
0.119683,0.258751
0.509465,1.25689
0.94559,2.33454
1.41482,3.40005
1.90291,4.4413
2.39505,5.44946
2.87629,6.41655
3.33203,7.33507
3.74844,8.19796
4.11562,8.99864
4.42909,9.73097
4.66991,10.3894
4.83079,10.9689
4.90683,11.465
4.89573,11.874
4.79783,12.1927
4.6161,12.4188
4.35605,12.5505
4.11444,12.5868
4.78425,12.505
5.03211,12.3323
5.1946,12.066
5.26677,11.708
5.24643,11.2611
5.13421,10.7288
4.9335,10.1151
4.6591,9.42461
4.36299,8.66273
4.00181,7.83529
3.58653,6.94869
3.12973,6.00985
2.64531,5.02623
2.14794,4.006
1.65275,2.95854
1.17474,1.8972
0.737054,0.862298
0.487112,0.521807
0.88947,1.48318
1.33219,2.54317
1.80182,3.5981
2.28412,4.63024
2.76444,5.62923
3.2282,6.58654
3.66134,7.49447
4.05882,8.34589
4.45337,9.1342
4.78009,9.85331
5.02908,10.4977
5.19277,11.0625
5.2662,11.5433
5.24713,11.9364
5.13615,12.239
4.93662,12.4485
4.66226,12.5636
4.45191,12.5832
5.13433,12.4816
5.39783,12.2933
5.57118,12.0118
5.6491,11.6394
5.62925,11.1789
5.51222,10.6338
5.30156,10.0084
5.00367,9.30748
4.6957,8.53657
4.36998,7.70175
3.98531,6.80972
3.55335,5.86789
3.08723,4.88454
2.60109,3.86952
2.10969,2.83638
1.62794,1.81237
1.17047,0.914668
0.906667,0.880409
1.32718,1.76127
1.7811,2.78331
2.25464,3.81686
2.73343,4.8332
3.20293,5.81842
3.64889,6.7626
4.05778,7.65736
4.41719,8.49528
4.78322,9.26962
5.12993,9.97425
5.39462,10.6037
5.56924,11.153
5.64849,11.6179
5.62998,11.9949
5.51427,12.2811
5.30485,12.4742
5.0081,12.5728
4.78167,12.5761
5.45636,12.456
5.73096,12.2533
5.91217,11.9581
5.99449,11.5727
5.97542,11.1002
5.85553,10.5442
5.63847,9.90924
5.33083,9.20023
5.00763,8.42295
4.72132,7.58383
4.37227,6.69006
3.97107,5.74984
3.52989,4.77293
3.06213,3.7722
2.58199,2.76878
2.10404,1.81383
1.64279,1.11079
1.36122,1.24908
1.79287,2.06376
2.25066,3.04116
2.72069,4.04689
3.1887,5.0427
3.64047,6.01069
4.0623,6.93911
4.44139,7.81872
4.76622,8.64164
5.09103,9.40088
5.45178,10.0902
5.72762,10.7041
5.91015,11.2377
5.99384,11.6867
5.97616,12.0477
5.85764,12.3179
5.64188,12.4951
5.33542,12.578
5.0894,12.5659
5.74055,12.4291
6.02139,12.2135
6.20723,11.9063
6.29244,11.51
6.27442,11.0276
6.15372,10.4631
5.93401,9.82094
5.62195,9.10654
5.2893,8.32591
5.04517,7.48592
4.73566,6.59446
4.37019,5.66088
3.95984,4.69703
3.51707,3.72016
3.05531,2.76184
2.58859,1.90132
2.13107,1.38679
1.83696,1.61359
2.27238,2.37398
2.72659,3.30568
3.18581,4.27997
3.6361,5.252
4.06379,6.20018
4.45589,7.11089
4.80051,7.9739
5.08718,8.78078
5.36745,9.52426
5.73588,10.1979
6.01797,10.7962
6.20516,11.3142
6.29176,11.7478
6.27516,12.0934
6.15585,12.3483
5.93746,12.5106
5.62661,12.5789
5.36579,12.5526
5.97827,12.4015
6.26029,12.1752
6.44739,11.8582
6.5339,11.4532
6.51717,10.9634
6.39773,10.3929
6.17919,9.74648
5.8682,9.02971
5.53218,8.24902
5.33169,7.41185
5.06446,6.52696
4.73861,5.60514
4.36403,4.66092
3.95208,3.7169
3.51527,2.81622
3.06687,2.06154
2.62047,1.69815
2.31944,1.96821
2.75116,2.68148
3.19446,3.56826
3.63589,4.5091
4.06206,5.45512
4.46002,6.38163
4.8177,7.27323
5.12424,8.11866
5.37034,8.90891
5.60408,9.63637
5.97358,10.2944
6.25685,10.8774
6.4453,11.3804
6.53321,11.7993
6.5179,12.1305
6.39985,12.3715
6.18263,12.5202
5.87284,12.5755
5.60242,12.5369
6.1623,12.3742
6.44042,12.1395
6.62537,11.8153
6.71154,11.4042
6.69631,10.9098
6.58015,10.3362
6.36658,9.68847
6.06209,8.97253
5.72888,8.19522
5.57218,7.36461
5.34867,6.49049
5.06514,5.58532
4.73018,4.66664
4.35396,3.76264
3.94791,2.92693
3.52436,2.27498
3.09614,2.02145
2.79402,2.30916
3.21466,2.97918
3.64004,3.82213
4.05725,4.72839
4.45363,5.64687
4.81714,6.55042
5.13675,7.42198
5.40275,8.24928
5.60708,9.0227
5.79375,9.73426
6.15768,10.3772
6.43702,10.9456
6.62329,11.4345
6.71084,11.8399
6.69701,12.1581
6.58221,12.3867
6.36994,12.5236
6.06663,12.5679
5.79211,12.5191
6.28707,12.3479
6.5563,12.1075
6.73575,11.7788
6.81997,11.3646
6.8064,10.8685
6.69545,10.2948
6.49049,9.64898
6.19774,8.93712
5.87343,8.1666
5.75935,7.34617
5.57967,6.48669
5.33985,5.60241
5.04717,4.71386
4.71051,3.85429
4.3401,3.08479
3.94716,2.52262
3.54364,2.34399
3.24629,2.63333
3.64883,3.26194
4.04982,4.06192
4.43711,4.93291
4.79893,5.82285
5.1243,6.70257
5.40334,7.55354
5.62759,8.36252
5.79023,9.11927
5.93069,9.81541
6.28259,10.4439
6.55301,10.9988
6.73373,11.475
6.81927,11.8684
6.80705,12.1754
6.69741,12.3935
6.4937,12.5209
6.20211,12.5564
5.92912,12.4997
6.35158,12.3235
6.60723,12.0803
6.778,11.7501
6.8587,11.3357
6.84689,10.8409
6.74292,10.2703
6.54995,9.62945
6.27384,8.92484
5.96425,8.16429
5.89031,7.35728
5.75325,6.51573
5.55723,5.65556
5.30819,4.79994
5.01371,3.98602
4.68271,3.27861
4.32525,2.78893
3.95217,2.65802
3.66532,2.938
4.04327,3.52574
4.41416,4.2833
4.76673,5.11859
5.09027,5.9793
5.37498,6.83471
5.61219,7.6649
5.79473,8.45572
5.91703,9.19628
6.01355,9.87781
6.34732,10.493
6.60408,11.0357
6.77606,11.5008
6.85802,11.884
6.84748,12.1819
6.74476,12.3918
6.55297,12.5119
6.27795,12.5412
6.01207,12.4794
6.35484,12.3017
6.59262,12.0587
6.75179,11.7299
6.82753,11.3184
6.81753,10.828
6.7221,10.2635
6.54414,9.63058
6.28904,8.93613
5.99955,8.1884
5.96206,7.3975
5.8651,6.57631
5.71335,5.74219
5.50971,4.92034
5.26032,4.15026
4.97277,3.49708
4.65577,3.06205
4.31895,2.9582
4.03935,3.22071
4.38699,3.76735
4.72296,4.48274
5.03707,5.28203
5.31979,6.11316
5.56254,6.94407
5.75794,7.75362
5.90006,8.52673
5.9846,9.25191
6.04079,9.91992
6.35087,10.5232
6.59004,11.0554
6.75208,11.5113
6.83067,11.8865
6.82344,12.1775
6.73059,12.3816
6.55496,12.4971
6.30186,12.5229
6.03942,12.4588
6.34195,12.2833
6.6164,12.0434
6.81642,11.719
6.93592,11.3133
6.97129,10.8302
6.92145,10.2746
6.78791,9.65233
